C005|1|0|1|60|2732|830|850|1052|607|416|126|129|160|92|3408|1106|979|1212|699
C005|1|0|1|100|2732|830|850|1052|607|750|228|233|289|167|3742|1208|1083|1341|774
C005|1|0|12|0|3089|938|961|1190|686|0|0|0|0|0|3349|1088|961|1190|686
C005|1|0|12|4|3089|938|961|1190|686|22|7|7|9|5|3371|1095|968|1199|691
C005|1|0|12|20|3089|938|961|1190|686|143|43|45|55|32|3492|1131|1006|1245|718
C005|1|0|12|60|3089|938|961|1190|686|471|143|146|181|104|3820|1231|1107|1371|790
C005|1|0|12|100|3089|938|961|1190|686|848|257|264|327|188|4197|1345|1225|1517|874
C005|1|1|0|0|2754|836|857|1061|612|0|0|0|0|0|3014|986|857|1061|612
C005|1|1|0|4|2754|836|857|1061|612|20|6|6|8|4|3034|992|863|1069|616
C005|1|1|0|20|2754|836|857|1061|612|128|39|40|49|28|3142|1025|897|1110|640
C005|1|1|0|60|2754|836|857|1061|612|419|127|131|162|93|3433|1113|988|1223|705
C005|1|1|0|100|2754|836|857|1061|612|756|229|235|291|168|3770|1215|1092|1352|780
C005|1|1|1|0|2786|846|867|1073|619|0|0|0|0|0|3046|996|867|1073|619
C005|1|1|1|4|2786|846|867|1073|619|20|6|6|8|4|3066|1002|873|1081|623
C005|1|1|1|20|2786|846|867|1073|619|129|39|40|50|29|3175|1035|907|1123|648
C005|1|1|1|60|2786|846|867|1073|619|424|129|132|163|94|3470|1125|999|1236|713
C005|1|1|1|100|2786|846|867|1073|619|764|232|238|294|170|3810|1228|1105|1367|789
C005|1|1|12|0|3143|954|978|1211|698|0|0|0|0|0|3403|1104|978|1211|698
C005|1|1|12|4|3143|954|978|1211|698|23|7|7|9|5|3426|1111|985|1220|703
C005|1|1|12|20|3143|954|978|1211|698|146|44|45|56|32|3549|1148|1023|1267|730
C005|1|1|12|60|3143|954|978|1211|698|479|145|149|184|106|3882|1249|1127|1395|804
C005|1|1|12|100|3143|954|978|1211|698|862|262|268|332|192|4265|1366|1246|1543|890
C005|1|6|0|0|3024|918|941|1165|672|0|0|0|0|0|3284|1068|941|1165|672
C005|1|6|0|4|3024|918|941|1165|672|22|7|7|8|5|3306|1075|948|1173|677
C005|1|6|0|20|3024|918|941|1165|672|140|43|44|54|31|3424|1111|985|1219|703
C005|1|6|0|60|3024|918|941|1165|672|461|140|143|177|102|3745|1208|1084|1342|774
C005|1|6|0|100|3024|918|941|1165|672|830|252|258|320|184|4114|1320|1199|1485|856
C005|1|6|1|0|3056|928|951|1177|679|0|0|0|0|0|3316|1078|951|1177|679
C005|1|6|1|4|3056|928|951|1177|679|22|7|7|8|5|3338|1085|958|1185|684
C005|1|6|1|20|3056|928|951|1177|679|142|43|44|55|31|3458|1121|995|1232|710
C005|1|6|1|60|3056|928|951|1177|679|465|141|145|179|103|3781|1219|1096|1356|782
C005|1|6|1|100|3056|928|951|1177|679|839|255|261|323|186|4155|1333|1212|1500|865
C005|1|6|12|0|3413|1036|1062|1315|758|0|0|0|0|0|3673|1186|1062|1315|758
C005|1|6|12|4|3413|1036|1062|1315|758|25|7|8|9|5|3698|1193|1070|1324|763
C005|1|6|12|20|3413|1036|1062|1315|758|158|48|49|61|35|3831|1234|1111|1376|793
C005|1|6|12|60|3413|1036|1062|1315|758|520|158|162|200|115|4193|1344|1224|1515|873
C005|1|6|12|100|3413|1036|1062|1315|758|937|284|291|361|208|4610|1470|1353|1676|966
C005|2|0|0|0|2794|849|869|1076|621|0|0|0|0|0|3054|999|869|1076|621
C005|2|0|0|4|2794|849|869|1076|621|20|6|6|8|4|3074|1005|875|1084|625
C005|2|0|0|20|2794|849|869|1076|621|130|39|40|50|29|3184|1038|909|1126|650
C005|2|0|0|60|2794|849|869|1076|621|426|129|132|164|95|3480|1128|1001|1240|716
C005|2|0|0|100|2794|849|869|1076|621|767|233|238|295|170|3821|1232|1107|1371|791
C005|2|0|1|0|2827|859|879|1089|628|0|0|0|0|0|3087|1009|879|1089|628
C005|2|0|1|4|2827|859|879|1089|628|20|6|6|8|5|3107|1015|885|1097|633
C005|2|0|1|20|2827|859|879|1089|628|131|40|41|50|29|3218|1049|920|1139|657
C005|2|0|1|60|2827|859|879|1089|628|431|131|134|166|96|3518|1140|1013|1255|724
C005|2|0|1|100|2827|859|879|1089|628|776|236|241|299|172|3863|1245|1120|1388|800
C005|2|0|12|0|3183|967|990|1226|707|0|0|0|0|0|3443|1117|990|1226|707
C005|2|0|12|4|3183|967|990|1226|707|23|7|7|9|5|3466|1124|997|1235|712
C005|2|0|12|20|3183|967|990|1226|707|148|45|46|57|33|3591|1162|1036|1283|740
C005|2|0|12|60|3183|967|990|1226|707|485|147|151|187|108|3928|1264|1141|1413|815
C005|2|0|12|100|3183|967|990|1226|707|873|265|272|336|194|4316|1382|1262|1562|901
C005|2|1|0|0|2848|865|886|1097|633|0|0|0|0|0|3108|1015|886|1097|633
C005|2|1|0|4|2848|865|886|1097|633|21|6|6|8|5|3129|1021|892|1105|638
C005|2|1|0|20|2848|865|886|1097|633|132|40|41|51|29|3240|1055|927|1148|662
C005|2|1|0|60|2848|865|886|1097|633|434|132|135|167|96|3542|1147|1021|1264|729
C005|2|1|0|100|2848|865|886|1097|633|781|237|243|301|174|3889|1252|1129|1398|807
C005|2|1|1|0|2881|875|896|1110|640|0|0|0|0|0|3141|1025|896|1110|640
C005|2|1|1|4|2881|875|896|1110|640|21|6|6|8|5|3162|1031|902|1118|645
C005|2|1|1|20|2881|875|896|1110|640|134|41|42|51|30|3275|1066|938|1161|670
C005|2|1|1|60|2881|875|896|1110|640|439|133|136|169|97|3580|1158|1032|1279|737
C005|2|1|1|100|2881|875|896|1110|640|791|240|246|305|176|3932|1265|1142|1415|816
C005|2|1|12|0|3237|983|1007|1247|719|0|0|0|0|0|3497|1133|1007|1247|719
C005|2|1|12|4|3237|983|1007|1247|719|23|7|7|9|5|3520|1140|1014|1256|724
C005|2|1|12|20|3237|983|1007|1247|719|150|46|47|58|33|3647|1179|1054|1305|752
C005|2|1|12|60|3237|983|1007|1247|719|493|150|153|190|110|3990|1283|1160|1437|829
C005|2|1|12|100|3237|983|1007|1247|719|888|270|276|342|197|4385|1403|1283|1589|916
C005|2|6|0|0|3118|947|970|1201|693|0|0|0|0|0|3378|1097|970|1201|693
C005|2|6|0|4|3118|947|970|1201|693|22|7|7|9|5|3400|1104|977|1210|698
C005|2|6|0|20|3118|947|970|1201|693|145|44|45|56|32|3523|1141|1015|1257|725
C005|2|6|0|60|3118|947|970|1201|693|475|144|148|183|106|3853|1241|1118|1384|799
C005|2|6|0|100|3118|947|970|1201|693|856|260|266|330|190|4234|1357|1236|1531|883
C005|2|6|1|0|3151|957|980|1214|700|0|0|0|0|0|3411|1107|980|1214|700
C005|2|6|1|4|3151|957|980|1214|700|23|7|7|9|5|3434|1114|987|1223|705
C005|2|6|1|20|3151|957|980|1214|700|146|44|45|56|32|3557|1151|1025|1270|732
C005|2|6|1|60|3151|957|980|1214|700|480|146|149|185|107|3891|1253|1129|1399|807
C005|2|6|1|100|3151|957|980|1214|700|865|263|269|333|192|4276|1370|1249|1547|892
C005|2|6|12|0|3507|1065|1091|1351|779|0|0|0|0|0|3767|1215|1091|1351|779
C005|2|6|12|4|3507|1065|1091|1351|779|25|8|8|10|6|3792|1223|1099|1361|785
C005|2|6|12|20|3507|1065|1091|1351|779|163|49|51|63|36|3930|1264|1142|1414|815
C005|2|6|12|60|3507|1065|1091|1351|779|534|162|166|206|119|4301|1377|1257|1557|898
C005|2|6|12|100|3507|1065|1091|1351|779|962|292|299|371|214|4729|1507|1390|1722|993
C005|20|0|0|0|4495|1365|1399|1732|999|0|0|0|0|0|4755|1515|1399|1732|999
C005|20|0|0|4|4495|1365|1399|1732|999|32|10|10|12|7|4787|1525|1409|1744|1006
C005|20|0|0|20|4495|1365|1399|1732|999|208|63|65|80|46|4963|1578|1464|1812|1045
C005|20|0|0|60|4495|1365|1399|1732|999|685|208|213|264|152|5440|1723|1612|1996|1151
C005|20|0|0|100|4495|1365|1399|1732|999|1233|375|384|475|274|5988|1890|1783|2207|1273
C005|20|0|1|0|4528|1375|1409|1744|1006|0|0|0|0|0|4788|1525|1409|1744|1006
C005|20|0|1|4|4528|1375|1409|1744|1006|33|10|10|13|7|4821|1535|1419|1757|1013
C005|20|0|1|20|4528|1375|1409|1744|1006|210|64|65|81|47|4998|1589|1474|1825|1053
C005|20|0|1|60|4528|1375|1409|1744|1006|690|209|215|266|153|5478|1734|1624|2010|1159
C005|20|0|1|100|4528|1375|1409|1744|1006|1242|377|387|479|276|6030|1902|1796|2223|1282
C005|20|0|12|0|4884|1483|1520|1881|1085|0|0|0|0|0|5144|1633|1520|1881|1085
C005|20|0|12|4|4884|1483|1520|1881|1085|35|11|11|14|8|5179|1644|1531|1895|1093
C005|20|0|12|20|4884|1483|1520|1881|1085|226|69|70|87|50|5370|1702|1590|1968|1135
C005|20|0|12|60|4884|1483|1520|1881|1085|744|226|232|287|165|5888|1859|1752|2168|1250
C005|20|0|12|100|4884|1483|1520|1881|1085|1340|407|417|516|298|6484|2040|1937|2397|1383
C005|20|1|0|0|4549|1382|1415|1752|1011|0|0|0|0|0|4809|1532|1415|1752|1011
C005|20|1|0|4|4549|1382|1415|1752|1011|33|10|10|13|7|4842|1542|1425|1765|1018
C005|20|1|0|20|4549|1382|1415|1752|1011|211|64|66|81|47|5020|1596|1481|1833|1058
C005|20|1|0|60|4549|1382|1415|1752|1011|693|211|216|267|154|5502|1743|1631|2019|1165
C005|20|1|0|100|4549|1382|1415|1752|1011|1248|379|388|481|277|6057|1911|1803|2233|1288
C005|20|1|1|0|4582|1392|1425|1765|1018|0|0|0|0|0|4842|1542|1425|1765|1018
C005|20|1|1|4|4582|1392|1425|1765|1018|33|10|10|13|7|4875|1552|1435|1778|1025
C005|20|1|1|20|4582|1392|1425|1765|1018|212|65|66|82|47|5054|1607|1491|1847|1065
C005|20|1|1|60|4582|1392|1425|1765|1018|698|212|217|269|155|5540|1754|1642|2034|1173
C005|20|1|1|100|4582|1392|1425|1765|1018|1257|382|391|484|279|6099|1924|1816|2249|1297
C005|20|1|12|0|4938|1500|1536|1902|1097|0|0|0|0|0|5198|1650|1536|1902|1097
C005|20|1|12|4|4938|1500|1536|1902|1097|36|11|11|14|8|5234|1661|1547|1916|1105
C005|20|1|12|20|4938|1500|1536|1902|1097|229|70|71|88|51|5427|1720|1607|1990|1148
C005|20|1|12|60|4938|1500|1536|1902|1097|752|228|234|290|167|5950|1878|1770|2192|1264
C005|20|1|12|100|4938|1500|1536|1902|1097|1355|412|421|522|301|6553|2062|1957|2424|1398
C005|20|6|0|0|4819|1464|1499|1856|1071|0|0|0|0|0|5079|1614|1499|1856|1071
C005|20|6|0|4|4819|1464|1499|1856|1071|35|11|11|13|8|5114|1625|1510|1869|1079
C005|20|6|0|20|4819|1464|1499|1856|1071|223|68|69|86|50|5302|1682|1568|1942|1121
C005|20|6|0|60|4819|1464|1499|1856|1071|734|223|228|283|163|5813|1837|1727|2139|1234
C005|20|6|0|100|4819|1464|1499|1856|1071|1322|402|411|509|294|6401|2016|1910|2365|1365
C005|20|6|1|0|4852|1474|1509|1869|1078|0|0|0|0|0|5112|1624|1509|1869|1078
C005|20|6|1|4|4852|1474|1509|1869|1078|35|11|11|13|8|5147|1635|1520|1882|1086
C005|20|6|1|20|4852|1474|1509|1869|1078|225|68|70|87|50|5337|1692|1579|1956|1128
C005|20|6|1|60|4852|1474|1509|1869|1078|739|225|230|285|164|5851|1849|1739|2154|1242
C005|20|6|1|100|4852|1474|1509|1869|1078|1331|404|414|513|296|6443|2028|1923|2382|1374
C005|20|6|12|0|5208|1582|1620|2006|1157|0|0|0|0|0|5468|1732|1620|2006|1157
C005|20|6|12|4|5208|1582|1620|2006|1157|37|11|12|14|8|5505|1743|1632|2020|1165
C005|20|6|12|20|5208|1582|1620|2006|1157|241|73|75|93|54|5709|1805|1695|2099|1211
C005|20|6|12|60|5208|1582|1620|2006|1157|793|241|247|306|176|6261|1973|1867|2312|1333
C005|20|6|12|100|5208|1582|1620|2006|1157|1429|434|445|550|317|6897|2166|2065|2556|1474
C005|59|0|0|0|8181|2485|2545|3151|1818|0|0|0|0|0|8441|2635|2545|3151|1818
C005|59|0|0|4|8181|2485|2545|3151|1818|59|18|18|23|13|8500|2653|2563|3174|1831
C005|59|0|0|20|8181|2485|2545|3151|1818|379|115|118|146|84|8820|2750|2663|3297|1902
C005|59|0|0|60|8181|2485|2545|3151|1818|1246|379|388|480|277|9687|3014|2933|3631|2095
C005|59|0|0|100|8181|2485|2545|3151|1818|2245|682|698|865|499|10686|3317|3243|4016|2317
C005|59|0|1|0|8213|2494|2555|3164|1825|0|0|0|0|0|8473|2644|2555|3164|1825
C005|59|0|1|4|8213|2494|2555|3164|1825|59|18|18|23|13|8532|2662|2573|3187|1838
C005|59|0|1|20|8213|2494|2555|3164|1825|381|116|118|147|85|8854|2760|2673|3311|1910
C005|59|0|1|60|8213|2494|2555|3164|1825|1251|380|389|482|278|9724|3024|2944|3646|2103
C005|59|0|1|100|8213|2494|2555|3164|1825|2254|684|701|868|501|10727|3328|3256|4032|2326
C005|59|0|12|0|8570|2603|2666|3301|1904|0|0|0|0|0|8830|2753|2666|3301|1904
C005|59|0|12|4|8570|2603|2666|3301|1904|62|19|19|24|14|8892|2772|2685|3325|1918
C005|59|0|12|20|8570|2603|2666|3301|1904|397|121|124|153|88|9227|2874|2790|3454|1992
C005|59|0|12|60|8570|2603|2666|3301|1904|1305|396|406|503|290|10135|3149|3072|3804|2194
C005|59|0|12|100|8570|2603|2666|3301|1904|2352|714|732|906|522|11182|3467|3398|4207|2426
C005|59|1|0|0|8235|2501|2562|3172|1830|0|0|0|0|0|8495|2651|2562|3172|1830
C005|59|1|0|4|8235|2501|2562|3172|1830|59|18|18|23|13|8554|2669|2580|3195|1843
C005|59|1|0|20|8235|2501|2562|3172|1830|382|116|119|147|85|8877|2767|2681|3319|1915
C005|59|1|0|60|8235|2501|2562|3172|1830|1254|381|390|483|279|9749|3032|2952|3655|2109
C005|59|1|0|100|8235|2501|2562|3172|1830|2260|686|703|870|502|10755|3337|3265|4042|2332
C005|59|1|1|0|8267|2511|2572|3184|1837|0|0|0|0|0|8527|2661|2572|3184|1837
C005|59|1|1|4|8267|2511|2572|3184|1837|60|18|19|23|13|8587|2679|2591|3207|1850
C005|59|1|1|20|8267|2511|2572|3184|1837|383|116|119|148|85|8910|2777|2691|3332|1922
C005|59|1|1|60|8267|2511|2572|3184|1837|1259|382|392|485|280|9786|3043|2964|3669|2117
C005|59|1|1|100|8267|2511|2572|3184|1837|2268|689|706|874|504|10795|3350|3278|4058|2341
C005|59|1|12|0|8624|2619|2683|3322|1916|0|0|0|0|0|8884|2769|2683|3322|1916
C005|59|1|12|4|8624|2619|2683|3322|1916|62|19|19|24|14|8946|2788|2702|3346|1930
C005|59|1|12|20|8624|2619|2683|3322|1916|400|121|124|154|89|9284|2890|2807|3476|2005
C005|59|1|12|60|8624|2619|2683|3322|1916|1314|399|409|506|292|10198|3168|3092|3828|2208
C005|59|1|12|100|8624|2619|2683|3322|1916|2366|719|736|912|526|11250|3488|3419|4234|2442
C005|59|6|0|0|8505|2583|2646|3276|1890|0|0|0|0|0|8765|2733|2646|3276|1890
C005|59|6|0|4|8505|2583|2646|3276|1890|61|19|19|24|14|8826|2752|2665|3300|1904
C005|59|6|0|20|8505|2583|2646|3276|1890|394|120|123|152|88|9159|2853|2769|3428|1978
C005|59|6|0|60|8505|2583|2646|3276|1890|1295|393|403|499|288|10060|3126|3049|3775|2178
C005|59|6|0|100|8505|2583|2646|3276|1890|2334|709|726|899|519|11099|3442|3372|4175|2409
C005|59|6|1|0|8537|2593|2656|3288|1897|0|0|0|0|0|8797|2743|2656|3288|1897
C005|59|6|1|4|8537|2593|2656|3288|1897|61|19|19|24|14|8858|2762|2675|3312|1911
C005|59|6|1|20|8537|2593|2656|3288|1897|396|120|123|152|88|9193|2863|2779|3440|1985
C005|59|6|1|60|8537|2593|2656|3288|1897|1300|395|405|501|289|10097|3138|3061|3789|2186
C005|59|6|1|100|8537|2593|2656|3288|1897|2343|712|729|902|521|11140|3455|3385|4190|2418
C005|59|6|12|0|8894|2701|2767|3426|1976|0|0|0|0|0|9154|2851|2767|3426|1976
C005|59|6|12|4|8894|2701|2767|3426|1976|64|19|20|25|14|9218|2870|2787|3451|1990
C005|59|6|12|20|8894|2701|2767|3426|1976|412|125|128|159|92|9566|2976|2895|3585|2068
C005|59|6|12|60|8894|2701|2767|3426|1976|1355|411|421|522|301|10509|3262|3188|3948|2277
C005|59|6|12|100|8894|2701|2767|3426|1976|2441|741|759|940|542|11595|3592|3526|4366|2518
C005|60|0|0|0|8276|2513|2575|3188|1839|0|0|0|0|0|8536|2663|2575|3188|1839
C005|60|0|0|4|8276|2513|2575|3188|1839|60|18|19|23|13|8596|2681|2594|3211|1852
C005|60|0|0|20|8276|2513|2575|3188|1839|384|117|119|148|85|8920|2780|2694|3336|1924
C005|60|0|0|60|8276|2513|2575|3188|1839|1261|383|392|486|280|9797|3046|2967|3674|2119
C005|60|0|0|100|8276|2513|2575|3188|1839|2271|690|707|875|505|10807|3353|3282|4063|2344
C005|60|0|1|0|8308|2523|2585|3200|1846|0|0|0|0|0|8568|2673|2585|3200|1846
C005|60|0|1|4|8308|2523|2585|3200|1846|60|18|19|23|13|8628|2691|2604|3223|1859
C005|60|0|1|20|8308|2523|2585|3200|1846|385|117|120|148|86|8953|2790|2705|3348|1932
C005|60|0|1|60|8308|2523|2585|3200|1846|1265|384|394|487|281|9833|3057|2979|3687|2127
C005|60|0|1|100|8308|2523|2585|3200|1846|2280|692|709|878|507|10848|3365|3294|4078|2353
C005|60|0|12|0|8664|2631|2696|3337|1925|0|0|0|0|0|8924|2781|2696|3337|1925
C005|60|0|12|4|8664|2631|2696|3337|1925|62|19|19|24|14|8986|2800|2715|3361|1939
C005|60|0|12|20|8664|2631|2696|3337|1925|402|122|125|155|89|9326|2903|2821|3492|2014
C005|60|0|12|60|8664|2631|2696|3337|1925|1320|401|411|508|293|10244|3182|3107|3845|2218
C005|60|0|12|100|8664|2631|2696|3337|1925|2377|722|740|916|528|11301|3503|3436|4253|2453
C005|60|1|0|0|8330|2530|2591|3208|1851|0|0|0|0|0|8590|2680|2591|3208|1851
C005|60|1|0|4|8330|2530|2591|3208|1851|60|18|19|23|13|8650|2698|2610|3231|1864
C005|60|1|0|20|8330|2530|2591|3208|1851|386|117|120|149|86|8976|2797|2711|3357|1937
C005|60|1|0|60|8330|2530|2591|3208|1851|1269|385|395|489|282|9859|3065|2986|3697|2133
C005|60|1|0|100|8330|2530|2591|3208|1851|2286|694|711|880|508|10876|3374|3302|4088|2359
C005|60|1|1|0|8362|2540|2601|3221|1858|0|0|0|0|0|8622|2690|2601|3221|1858
C005|60|1|1|4|8362|2540|2601|3221|1858|60|18|19|23|13|8682|2708|2620|3244|1871
C005|60|1|1|20|8362|2540|2601|3221|1858|388|118|121|149|86|9010|2808|2722|3370|1944
C005|60|1|1|60|8362|2540|2601|3221|1858|1274|387|396|491|283|9896|3077|2997|3712|2141
C005|60|1|1|100|8362|2540|2601|3221|1858|2295|697|714|884|510|10917|3387|3315|4105|2368
C005|60|1|12|0|8718|2648|2712|3358|1937|0|0|0|0|0|8978|2798|2712|3358|1937
C005|60|1|12|4|8718|2648|2712|3358|1937|63|19|20|24|14|9041|2817|2732|3382|1951
C005|60|1|12|20|8718|2648|2712|3358|1937|404|123|126|156|90|9382|2921|2838|3514|2027
C005|60|1|12|60|8718|2648|2712|3358|1937|1328|403|413|511|295|10306|3201|3125|3869|2232
C005|60|1|12|100|8718|2648|2712|3358|1937|2392|727|744|921|532|11370|3525|3456|4279|2469
C005|60|6|0|0|8599|2612|2675|3312|1911|0|0|0|0|0|8859|2762|2675|3312|1911
C005|60|6|0|4|8599|2612|2675|3312|1911|62|19|19|24|14|8921|2781|2694|3336|1925
C005|60|6|0|20|8599|2612|2675|3312|1911|399|121|124|154|89|9258|2883|2799|3466|2000
C005|60|6|0|60|8599|2612|2675|3312|1911|1310|398|407|504|291|10169|3160|3082|3816|2202
C005|60|6|0|100|8599|2612|2675|3312|1911|2360|717|734|909|524|11219|3479|3409|4221|2435
C005|60|6|1|0|8632|2622|2685|3325|1918|0|0|0|0|0|8892|2772|2685|3325|1918
C005|60|6|1|4|8632|2622|2685|3325|1918|62|19|19|24|14|8954|2791|2704|3349|1932
C005|60|6|1|20|8632|2622|2685|3325|1918|400|122|124|154|89|9292|2894|2809|3479|2007
C005|60|6|1|60|8632|2622|2685|3325|1918|1315|399|409|506|292|10207|3171|3094|3831|2210
C005|60|6|1|100|8632|2622|2685|3325|1918|2369|719|737|912|526|11261|3491|3422|4237|2444
C005|60|6|12|0|8988|2730|2796|3462|1997|0|0|0|0|0|9248|2880|2796|3462|1997
C005|60|6|12|4|8988|2730|2796|3462|1997|65|20|20|25|14|9313|2900|2816|3487|2011
C005|60|6|12|20|8988|2730|2796|3462|1997|417|127|130|160|93|9665|3007|2926|3622|2090
C005|60|6|12|60|8988|2730|2796|3462|1997|1369|416|426|527|304|10617|3296|3222|3989|2301
C005|60|6|12|100|8988|2730|2796|3462|1997|2466|749|767|950|548|11714|3629|3563|4412|2545
C006|1|0|0|0|2240|1160|650|920|840|0|0|0|0|0|2500|1310|650|920|840
C006|1|0|0|4|2240|1160|650|920|840|16|8|5|7|6|2516|1318|655|927|846
C006|1|0|0|20|2240|1160|650|920|840|104|54|30|43|39|2604|1364|680|963|879
C006|1|0|0|60|2240|1160|650|920|840|341|177|99|140|128|2841|1487|749|1060|968
C006|1|0|0|100|2240|1160|650|920|840|615|318|178|252|230|3115|1628|828|1172|1070
C006|1|0|1|0|2267|1174|658|931|850|0|0|0|0|0|2527|1324|658|931|850
C006|1|0|1|4|2267|1174|658|931|850|16|8|5|7|6|2543|1332|663|938|856
C006|1|0|1|20|2267|1174|658|931|850|105|54|31|43|39|2632|1378|689|974|889
C006|1|0|1|60|2267|1174|658|931|850|345|179|100|142|129|2872|1503|758|1073|979
C006|1|0|1|100|2267|1174|658|931|850|622|322|181|255|233|3149|1646|839|1186|1083
C006|1|0|12|0|2563|1327|744|1052|961|0|0|0|0|0|2823|1477|744|1052|961
C006|1|0|12|4|2563|1327|744|1052|961|18|10|5|8|7|2841|1487|749|1060|968
C006|1|0|12|20|2563|1327|744|1052|961|119|62|34|49|45|2942|1539|778|1101|1006
C006|1|0|12|60|2563|1327|744|1052|961|390|202|113|160|146|3213|1679|857|1212|1107
C006|1|0|12|100|2563|1327|744|1052|961|703|364|204|289|264|3526|1841|948|1341|1225
C006|1|1|0|0|2285|1183|663|938|857|0|0|0|0|0|2545|1333|663|938|857
C006|1|1|0|4|2285|1183|663|938|857|16|9|5|7|6|2561|1342|668|945|863
C006|1|1|0|20|2285|1183|663|938|857|106|55|31|43|40|2651|1388|694|981|897
C006|1|1|0|60|2285|1183|663|938|857|348|180|101|143|131|2893|1513|764|1081|988
C006|1|1|0|100|2285|1183|663|938|857|627|325|182|257|235|3172|1658|845|1195|1092
C006|1|1|1|0|2312|1197|671|949|867|0|0|0|0|0|2572|1347|671|949|867
C006|1|1|1|4|2312|1197|671|949|867|17|9|5|7|6|2589|1356|676|956|873
C006|1|1|1|20|2312|1197|671|949|867|107|55|31|44|40|2679|1402|702|993|907
C006|1|1|1|60|2312|1197|671|949|867|352|182|102|145|132|2924|1529|773|1094|999
C006|1|1|1|100|2312|1197|671|949|867|634|328|184|260|238|3206|1675|855|1209|1105
C006|1|1|12|0|2607|1350|757|1071|978|0|0|0|0|0|2867|1500|757|1071|978
C006|1|1|12|4|2607|1350|757|1071|978|19|10|5|8|7|2886|1510|762|1079|985
C006|1|1|12|20|2607|1350|757|1071|978|121|63|35|50|45|2988|1563|792|1121|1023
C006|1|1|12|60|2607|1350|757|1071|978|397|206|115|163|149|3264|1706|872|1234|1127
C006|1|1|12|100|2607|1350|757|1071|978|715|370|208|294|268|3582|1870|965|1365|1246
C006|1|6|0|0|2509|1299|728|1030|941|0|0|0|0|0|2769|1449|728|1030|941
C006|1|6|0|4|2509|1299|728|1030|941|18|9|5|7|7|2787|1458|733|1037|948
C006|1|6|0|20|2509|1299|728|1030|941|116|60|34|48|44|2885|1509|762|1078|985
C006|1|6|0|60|2509|1299|728|1030|941|382|198|111|157|143|3151|1647|839|1187|1084
C006|1|6|0|100|2509|1299|728|1030|941|688|356|200|283|258|3457|1805|928|1313|1199
C006|1|6|1|0|2536|1313|736|1041|951|0|0|0|0|0|2796|1463|736|1041|951
C006|1|6|1|4|2536|1313|736|1041|951|18|9|5|7|7|2814|1472|741|1048|958
C006|1|6|1|20|2536|1313|736|1041|951|118|61|34|48|44|2914|1524|770|1089|995
C006|1|6|1|60|2536|1313|736|1041|951|386|200|112|159|145|3182|1663|848|1200|1096
C006|1|6|1|100|2536|1313|736|1041|951|696|360|202|286|261|3492|1823|938|1327|1212
C006|1|6|12|0|2831|1466|822|1163|1062|0|0|0|0|0|3091|1616|822|1163|1062
C006|1|6|12|4|2831|1466|822|1163|1062|20|11|6|8|8|3111|1627|828|1171|1070
C006|1|6|12|20|2831|1466|822|1163|1062|131|68|38|54|49|3222|1684|860|1217|1111
C006|1|6|12|60|2831|1466|822|1163|1062|431|223|125|177|162|3522|1839|947|1340|1224
C006|1|6|12|100|2831|1466|822|1163|1062|777|402|226|319|291|3868|2018|1048|1482|1353
C006|2|0|0|0|2318|1201|673|952|869|0|0|0|0|0|2578|1351|673|952|869
C006|2|0|0|4|2318|1201|673|952|869|17|9|5|7|6|2595|1360|678|959|875
C006|2|0|0|20|2318|1201|673|952|869|107|56|31|44|40|2685|1407|704|996|909
C006|2|0|0|60|2318|1201|673|952|869|353|183|103|145|132|2931|1534|776|1097|1001
C006|2|0|0|100|2318|1201|673|952|869|636|330|185|261|238|3214|1681|858|1213|1107
C006|2|0|1|0|2345|1215|681|963|879|0|0|0|0|0|2605|1365|681|963|879
C006|2|0|1|4|2345|1215|681|963|879|17|9|5|7|6|2622|1374|686|970|885
C006|2|0|1|20|2345|1215|681|963|879|109|56|32|45|41|2714|1421|713|1008|920
C006|2|0|1|60|2345|1215|681|963|879|357|185|104|147|134|2962|1550|785|1110|1013
C006|2|0|1|100|2345|1215|681|963|879|643|333|187|264|241|3248|1698|868|1227|1120
C006|2|0|12|0|2641|1368|766|1085|990|0|0|0|0|0|2901|1518|766|1085|990
C006|2|0|12|4|2641|1368|766|1085|990|19|10|6|8|7|2920|1528|772|1093|997
C006|2|0|12|20|2641|1368|766|1085|990|122|63|36|50|46|3023|1581|802|1135|1036
C006|2|0|12|60|2641|1368|766|1085|990|402|208|117|165|151|3303|1726|883|1250|1141
C006|2|0|12|100|2641|1368|766|1085|990|725|375|210|298|272|3626|1893|976|1383|1262
C006|2|1|0|0|2363|1224|686|971|886|0|0|0|0|0|2623|1374|686|971|886
C006|2|1|0|4|2363|1224|686|971|886|17|9|5|7|6|2640|1383|691|978|892
C006|2|1|0|20|2363|1224|686|971|886|110|57|32|45|41|2733|1431|718|1016|927
C006|2|1|0|60|2363|1224|686|971|886|360|186|104|148|135|2983|1560|790|1119|1021
C006|2|1|0|100|2363|1224|686|971|886|648|336|188|266|243|3271|1710|874|1237|1129
C006|2|1|1|0|2390|1238|694|982|896|0|0|0|0|0|2650|1388|694|982|896
C006|2|1|1|4|2390|1238|694|982|896|17|9|5|7|6|2667|1397|699|989|902
C006|2|1|1|20|2390|1238|694|982|896|111|57|32|46|42|2761|1445|726|1028|938
C006|2|1|1|60|2390|1238|694|982|896|364|189|106|150|136|3014|1577|800|1132|1032
