alias,content_id,name,title,path,avatar_file,avatar_url,wiki_url
dcj,80997,伊丽莎白,伊丽莎白,五星天子图鉴 / 五星暗属性 / 伊丽莎白,avatars_wiki/dcj_80997.png,https://cdnimg.gamekee.com/images/www/1624438095382_85327364.png,https://www.gamekee.com/dcj/80997.html
dcj,80998,梅缇丝,梅缇丝,五星天子图鉴 / 五星暗属性 / 梅缇丝,avatars_wiki/dcj_80998.png,https://cdnimg.gamekee.com/images/www/1624446430747_15131459.png,https://www.gamekee.com/dcj/80998.html
dcj,80995,A.I,A.I,五星天子图鉴 / 五星暗属性 / A.I,avatars_wiki/dcj_80995.png,https://cdnimg-v2.gamekee.com/images/www/1624372683578_77533555.png,https://www.gamekee.com/dcj/80995.html
dcj,80994,潘迪恩,潘迪恩,五星天子图鉴 / 五星暗属性 / 潘迪恩,avatars_wiki/dcj_80994.png,https://cdnimg-v2.gamekee.com/images/www/1624371194596_86097604.png,https://www.gamekee.com/dcj/80994.html
dcj,80996,雷德克洛斯,雷德克洛斯,五星天子图鉴 / 五星暗属性 / 雷德克洛斯,avatars_wiki/dcj_80996.png,https://cdnimg-v2.gamekee.com/images/www/1624374114181_30445993.png,https://www.gamekee.com/dcj/80996.html
dcj,593255,伊奥,伊奥,五星天子图鉴 / 五星火属性 / 伊奥,avatars_wiki/dcj_593255.png,https://cdnimg.gamekee.com/wiki2.0/images/w_106/h_110/1164/56174/2023/5/22/678795.png,https://www.gamekee.com/dcj/593255.html
dcj,589706,魔女,萨尔玛吉斯,五星天子图鉴 / 五星火属性 / 魔女,avatars_wiki/dcj_589706.png,https://cdnimg.gamekee.com/wiki2.0/images/w_84/h_88/1164/56174/2023/3/27/830154.png,https://www.gamekee.com/dcj/589706.html
dcj,587105,奈德,爆裂奈德,五星天子图鉴 / 五星火属性 / 奈德,avatars_wiki/dcj_587105.png,https://cdnimg.gamekee.com/wiki2.0/images/w_114/h_120/1164/56174/2023/2/30/287172.png,https://www.gamekee.com/dcj/587105.html
dcj,586062,鲁弗斯,鲁弗斯,五星天子图鉴 / 五星火属性 / 鲁弗斯,,https://cdnimg-v2.gamekee.com/wiki2.0/images/w_1544/h_6088/1164/63428/2023/2/3/773144.png,https://www.gamekee.com/dcj/586062.html
dcj,578903,阿尔米德,阿尔米德,五星天子图鉴 / 五星火属性 / 阿尔米德,avatars_wiki/dcj_578903.png,https://cdnimg.gamekee.com/wiki2.0/images/w_70/h_74/1164/56174/2022/11/16/743718.png,https://www.gamekee.com/dcj/578903.html
dcj,582731,何仙姑,何仙姑,五星天子图鉴 / 五星火属性 / 何仙姑,avatars_wiki/dcj_582731.jpg,https://cdnimg.gamekee.com/wiki2.0/images/w_169/h_171/1164/56174/2023/1/5/514572.jpg,https://www.gamekee.com/dcj/582731.html
dcj,81594,卡拉拉特莉,卡拉拉特莉,五星天子图鉴 / 五星火属性 / 卡拉拉特莉,avatars_wiki/dcj_81594.png,https://cdnimg.gamekee.com/images/www/1631351907600_1897643.png,https://www.gamekee.com/dcj/81594.html
dcj,164114,大头,大头,五星天子图鉴 / 五星火属性 / 大头,avatars_wiki/dcj_164114.png,https://cdnimg-v2.gamekee.com/wiki2.0/images/w_800/h_273/1164/176744/2022/7/5/898694.png,https://www.gamekee.com/dcj/164114.html
dcj,162290,塔防达比,塔防达比,五星天子图鉴 / 五星火属性 / 塔防达比,avatars_wiki/dcj_162290.png,https://cdnimg-v2.gamekee.com/wiki2.0/images/w_804/h_348/1164/176744/2022/6/15/716889.png,https://www.gamekee.com/dcj/162290.html
dcj,168460,新狐狸,新狐狸,五星天子图鉴 / 五星火属性 / 新狐狸,avatars_wiki/dcj_168460.png,https://cdnimg.gamekee.com/wiki2.0/images/w_120/h_120/1164/176744/2022/9/2/922262.png,https://www.gamekee.com/dcj/168460.html
dcj,578935,烟鬼,烟鬼,五星天子图鉴 / 五星火属性 / 烟鬼,avatars_wiki/dcj_578935.png,https://cdnimg.gamekee.com/wiki2.0/images/w_66/h_70/1164/56174/2022/11/17/343368.png,https://www.gamekee.com/dcj/578935.html
dcj,162469,上瘾的埃利希顿,上瘾的埃利希顿,五星天子图鉴 / 五星火属性 / 上瘾的埃利希顿,avatars_wiki/dcj_162469.png,https://cdnimg-v2.gamekee.com/wiki2.0/images/w_1105/h_501/1164/176744/2022/6/18/802613.png,https://www.gamekee.com/dcj/162469.html
dcj,90916,红莲,红莲,五星天子图鉴 / 五星火属性 / 红莲,avatars_wiki/dcj_90916.png,https://cdnimg-v2.gamekee.com/images/www/1635514308628_83470390.png,https://www.gamekee.com/dcj/90916.html
dcj,578942,米拉,守护者米拉,五星天子图鉴 / 五星火属性 / 米拉,avatars_wiki/dcj_578942.png,https://cdnimg.gamekee.com/wiki2.0/images/w_57/h_60/1164/56174/2022/11/17/218383.png,https://www.gamekee.com/dcj/578942.html
dcj,81742,燃烧的千叶,燃烧的千叶,五星天子图鉴 / 五星火属性 / 燃烧的千叶,avatars_wiki/dcj_81742.png,https://cdnimg-v2.gamekee.com/images/www/1625061758958_84242286.png,https://www.gamekee.com/dcj/81742.html
dcj,88028,厄瑞巴斯,厄瑞巴斯,五星天子图鉴 / 五星火属性 / 厄瑞巴斯,avatars_wiki/dcj_88028.png,https://cdnimg-v2.gamekee.com/images/www/1631194131480_77428183.png,https://www.gamekee.com/dcj/88028.html
dcj,578953,卡德凯斯,神圣的卡德凯斯,五星天子图鉴 / 五星火属性 / 卡德凯斯,avatars_wiki/dcj_578953.png,https://cdnimg.gamekee.com/wiki2.0/images/w_81/h_83/1164/56174/2022/11/17/163565.png,https://www.gamekee.com/dcj/578953.html
dcj,578940,爱染王拉加,爱染王拉加,五星天子图鉴 / 五星火属性 / 爱染王拉加,avatars_wiki/dcj_578940.png,https://cdnimg.gamekee.com/wiki2.0/images/w_57/h_61/1164/56174/2022/11/17/621341.png,https://www.gamekee.com/dcj/578940.html
dcj,578949,格林纳德·维亚特,格林纳德·维亚特,五星天子图鉴 / 五星火属性 / 格林纳德·维亚特,avatars_wiki/dcj_578949.png,https://cdnimg.gamekee.com/wiki2.0/images/w_80/h_77/1164/56174/2022/11/17/345208.png,https://www.gamekee.com/dcj/578949.html
dcj,81598,特蕾莎,特蕾莎,五星天子图鉴 / 五星火属性 / 特蕾莎,avatars_wiki/dcj_81598.png,https://cdnimg-v2.gamekee.com/images/www/1631351361471_32380932.png,https://www.gamekee.com/dcj/81598.html
dcj,81599,阿尔特米西亚,阿尔特米西亚,五星天子图鉴 / 五星火属性 / 阿尔特米西亚,avatars_wiki/dcj_81599.png,https://cdnimg-v2.gamekee.com/images/www/1631350530670_2609558.png,https://www.gamekee.com/dcj/81599.html
dcj,578948,火盾、摩潘,无敌之剑摩潘,五星天子图鉴 / 五星火属性 / 火盾、摩潘,avatars_wiki/dcj_578948.png,https://cdnimg.gamekee.com/wiki2.0/images/w_81/h_82/1164/56174/2022/11/17/495908.png,https://www.gamekee.com/dcj/578948.html
dcj,578921,索尔（限定）,索尔,五星天子图鉴 / 五星火属性 / 索尔（限定）,avatars_wiki/dcj_578921.png,https://cdnimg-v2.gamekee.com/wiki2.0/images/w_1544/h_8298/1164/63428/2022/9/16/687670.png,https://www.gamekee.com/dcj/578921.html
dcj,578969,雷雀（限定）,雷雀,五星天子图鉴 / 五星火属性 / 雷雀（限定）,avatars_wiki/dcj_578969.png,https://cdnimg.gamekee.com/wiki2.0/images/w_81/h_81/1164/56174/2022/11/17/431869.png,https://www.gamekee.com/dcj/578969.html
dcj,578968,奶牛,解放的斧子,五星天子图鉴 / 五星火属性 / 奶牛,avatars_wiki/dcj_578968.png,https://cdnimg.gamekee.com/wiki2.0/images/w_82/h_81/1164/56174/2022/11/17/259893.png,https://www.gamekee.com/dcj/578968.html
dcj,578956,萨卡克·梅蒂斯,萨卡克·梅蒂斯,五星天子图鉴 / 五星火属性 / 萨卡克·梅蒂斯,avatars_wiki/dcj_578956.png,https://cdnimg.gamekee.com/wiki2.0/images/w_82/h_79/1164/56174/2022/11/17/613296.png,https://www.gamekee.com/dcj/578956.html
dcj,578967,阿尔戈斯,阿尔戈斯,五星天子图鉴 / 五星火属性 / 阿尔戈斯,avatars_wiki/dcj_578967.png,https://cdnimg.gamekee.com/wiki2.0/images/w_80/h_77/1164/56174/2022/11/17/928758.png,https://www.gamekee.com/dcj/578967.html
dcj,578961,火人鱼,悲剧的卢萨卡,五星天子图鉴 / 五星火属性 / 火人鱼,avatars_wiki/dcj_578961.png,https://cdnimg.gamekee.com/wiki2.0/images/w_79/h_75/1164/56174/2022/11/17/887411.png,https://www.gamekee.com/dcj/578961.html
dcj,579000,除魔师该隐,除魔师该隐,五星天子图鉴 / 五星火属性 / 除魔师该隐,avatars_wiki/dcj_579000.png,https://cdnimg.gamekee.com/wiki2.0/images/w_77/h_80/1164/56174/2022/11/17/54912.png,https://www.gamekee.com/dcj/579000.html
dcj,578966,劳菲,订制面包、劳菲,五星天子图鉴 / 五星火属性 / 劳菲,avatars_wiki/dcj_578966.png,https://cdnimg.gamekee.com/wiki2.0/images/w_77/h_76/1164/56174/2022/11/17/231945.png,https://www.gamekee.com/dcj/578966.html
dcj,579004,菲尔那多,菲尔那多,五星天子图鉴 / 五星火属性 / 菲尔那多,avatars_wiki/dcj_579004.png,https://cdnimg.gamekee.com/wiki2.0/images/w_73/h_81/1164/56174/2022/11/17/652308.png,https://www.gamekee.com/dcj/579004.html
dcj,579005,爱恨的达比,爱恨的达比,五星天子图鉴 / 五星火属性 / 爱恨的达比,avatars_wiki/dcj_579005.png,https://cdnimg.gamekee.com/wiki2.0/images/w_78/h_83/1164/56174/2022/11/17/484534.png,https://www.gamekee.com/dcj/579005.html
dcj,579008,出轨的凯瑟琳（限定）,出轨的凯瑟琳,五星天子图鉴 / 五星火属性 / 出轨的凯瑟琳（限定）,avatars_wiki/dcj_579008.png,https://cdnimg.gamekee.com/wiki2.0/images/w_80/h_78/1164/56174/2022/11/17/920825.png,https://www.gamekee.com/dcj/579008.html
dcj,579001,甜心勒达,甜心勒达,五星天子图鉴 / 五星火属性 / 甜心勒达,avatars_wiki/dcj_579001.png,https://cdnimg.gamekee.com/wiki2.0/images/w_88/h_81/1164/56174/2022/11/17/149874.png,https://www.gamekee.com/dcj/579001.html
dcj,579009,孤剑、魔龙,孤剑、魔龙,五星天子图鉴 / 五星火属性 / 孤剑、魔龙,avatars_wiki/dcj_579009.png,https://cdnimg.gamekee.com/wiki2.0/images/w_82/h_84/1164/56174/2022/11/17/133175.png,https://www.gamekee.com/dcj/579009.html
dcj,579006,平静的吉娃,平静的吉娃,五星天子图鉴 / 五星火属性 / 平静的吉娃,avatars_wiki/dcj_579006.png,https://cdnimg.gamekee.com/wiki2.0/images/w_77/h_81/1164/56174/2022/11/17/146987.png,https://www.gamekee.com/dcj/579006.html
dcj,579010,九尾,九尾妖狐,五星天子图鉴 / 五星火属性 / 九尾,avatars_wiki/dcj_579010.png,https://cdnimg.gamekee.com/wiki2.0/images/w_80/h_83/1164/56174/2022/11/17/220343.png,https://www.gamekee.com/dcj/579010.html
dcj,579090,火教皇,先知达娜,五星天子图鉴 / 五星火属性 / 火教皇,avatars_wiki/dcj_579090.png,https://cdnimg.gamekee.com/wiki2.0/images/w_84/h_83/1164/56174/2022/11/18/278960.png,https://www.gamekee.com/dcj/579090.html
dcj,579011,甜甜圈,甜甜圈,五星天子图鉴 / 五星火属性 / 甜甜圈,avatars_wiki/dcj_579011.png,https://cdnimg.gamekee.com/wiki2.0/images/w_83/h_82/1164/56174/2022/11/17/690577.png,https://www.gamekee.com/dcj/579011.html
dcj,579088,金币娘,异端的加纳,五星天子图鉴 / 五星火属性 / 金币娘,avatars_wiki/dcj_579088.png,https://cdnimg.gamekee.com/wiki2.0/images/w_83/h_80/1164/56174/2022/11/18/960363.png,https://www.gamekee.com/dcj/579088.html
dcj,81580,庆野,庆野,五星天子图鉴 / 五星火属性 / 庆野,avatars_wiki/dcj_81580.png,https://cdnimg-v2.gamekee.com/wiki2.0/images/w_575/h_312/1164/176744/2022/6/13/103594.png,https://www.gamekee.com/dcj/81580.html
dcj,579087,菲内克（限定）,菲内克（限定）,五星天子图鉴 / 五星火属性 / 菲内克（限定）,avatars_wiki/dcj_579087.png,https://cdnimg.gamekee.com/wiki2.0/images/w_77/h_79/1164/56174/2022/11/18/947808.png,https://www.gamekee.com/dcj/579087.html
dcj,579091,火护士,火护士、净火的德米特尔,五星天子图鉴 / 五星火属性 / 火护士,avatars_wiki/dcj_579091.png,https://cdnimg.gamekee.com/wiki2.0/images/w_83/h_89/1164/56174/2022/11/18/403695.png,https://www.gamekee.com/dcj/579091.html
dcj,579093,圣诞勒达,圣诞勒达,五星天子图鉴 / 五星火属性 / 圣诞勒达,avatars_wiki/dcj_579093.png,https://cdnimg.gamekee.com/wiki2.0/images/w_79/h_82/1164/56174/2022/11/18/173135.png,https://www.gamekee.com/dcj/579093.html
dcj,579101,魔术师阿里尔,魔术师阿里尔,五星天子图鉴 / 五星火属性 / 魔术师阿里尔,avatars_wiki/dcj_579101.png,https://cdnimg.gamekee.com/wiki2.0/images/w_86/h_87/1164/56174/2022/11/18/367213.png,https://www.gamekee.com/dcj/579101.html
dcj,579100,梅芙,梅芙,五星天子图鉴 / 五星火属性 / 梅芙,avatars_wiki/dcj_579100.png,https://cdnimg.gamekee.com/wiki2.0/images/w_81/h_84/1164/56174/2022/11/18/614879.png,https://www.gamekee.com/dcj/579100.html
dcj,579098,火伊芙,谜之转校生-伊芙,五星天子图鉴 / 五星火属性 / 火伊芙,avatars_wiki/dcj_579098.png,https://cdnimg.gamekee.com/wiki2.0/images/w_76/h_82/1164/56174/2022/11/18/616690.png,https://www.gamekee.com/dcj/579098.html
dcj,579102,穗香（限定）,穗香（限定）,五星天子图鉴 / 五星火属性 / 穗香（限定）,avatars_wiki/dcj_579102.png,https://cdnimg.gamekee.com/wiki2.0/images/w_85/h_80/1164/56174/2022/11/18/975146.png,https://www.gamekee.com/dcj/579102.html
dcj,579092,火伞,花魁巴特里,五星天子图鉴 / 五星火属性 / 火伞,avatars_wiki/dcj_579092.png,https://cdnimg.gamekee.com/wiki2.0/images/w_84/h_81/1164/56174/2022/11/18/382539.png,https://www.gamekee.com/dcj/579092.html
dcj,579104,红霞（限定）,红霞（限定）,五星天子图鉴 / 五星火属性 / 红霞（限定）,avatars_wiki/dcj_579104.png,https://cdnimg.gamekee.com/wiki2.0/images/w_81/h_81/1164/56174/2022/11/18/827869.png,https://www.gamekee.com/dcj/579104.html
dcj,579106,布骊姬,布骊姬,五星天子图鉴 / 五星火属性 / 布骊姬,avatars_wiki/dcj_579106.png,https://cdnimg.gamekee.com/wiki2.0/images/w_86/h_83/1164/56174/2022/11/18/23844.png,https://www.gamekee.com/dcj/579106.html
dcj,579231,火莫娜,火莫娜,五星天子图鉴 / 五星火属性 / 火莫娜,avatars_wiki/dcj_579231.png,https://cdnimg.gamekee.com/wiki2.0/images/w_72/h_74/1164/56174/2022/11/20/214728.png,https://www.gamekee.com/dcj/579231.html
dcj,579233,魔王达比,魔王达比,五星天子图鉴 / 五星火属性 / 魔王达比,avatars_wiki/dcj_579233.png,https://cdnimg.gamekee.com/wiki2.0/images/w_72/h_75/1164/56174/2022/11/20/393325.png,https://www.gamekee.com/dcj/579233.html
dcj,579238,摩根,摩根,五星天子图鉴 / 五星火属性 / 摩根,avatars_wiki/dcj_579238.png,https://cdnimg.gamekee.com/wiki2.0/images/w_72/h_75/1164/56174/2022/11/20/989580.png,https://www.gamekee.com/dcj/579238.html
dcj,579475,火呆毛,火呆毛,五星天子图鉴 / 五星火属性 / 火呆毛,avatars_wiki/dcj_579475.png,https://cdnimg.gamekee.com/wiki2.0/images/w_74/h_74/1164/56174/2022/11/24/584732.png,https://www.gamekee.com/dcj/579475.html
dcj,579240,维尔德,维尔德,五星天子图鉴 / 五星火属性 / 维尔德,avatars_wiki/dcj_579240.png,https://cdnimg.gamekee.com/wiki2.0/images/w_71/h_73/1164/56174/2022/11/20/922815.png,https://www.gamekee.com/dcj/579240.html
dcj,81093,梅芙,梅芙,五星天子图鉴 / 五星火属性 / 梅芙,avatars_wiki/dcj_81093.png,https://cdnimg-v2.gamekee.com/images/www/1624963533760_41783738.png,https://www.gamekee.com/dcj/81093.html
dcj,81094,迪娜希,迪娜西,五星天子图鉴 / 五星火属性 / 迪娜希,avatars_wiki/dcj_81094.png,https://cdnimg-v2.gamekee.com/images/www/1624965881073_99093980.png,https://www.gamekee.com/dcj/81094.html
dcj,579237,草莓,草莓,五星天子图鉴 / 五星火属性 / 草莓,avatars_wiki/dcj_579237.png,https://cdnimg.gamekee.com/wiki2.0/images/w_71/h_72/1164/56174/2022/11/20/695558.png,https://www.gamekee.com/dcj/579237.html
dcj,81091,哈迪斯,哈迪斯,五星天子图鉴 / 五星火属性 / 哈迪斯,avatars_wiki/dcj_81091.png,https://cdnimg-v2.gamekee.com/images/www/1624415151679_3449305.png,https://www.gamekee.com/dcj/81091.html
dcj,81095,欧洛拉,欧洛菈,五星天子图鉴 / 五星火属性 / 欧洛拉,avatars_wiki/dcj_81095.png,https://cdnimg-v2.gamekee.com/images/www/1624967317602_68562240.png,https://www.gamekee.com/dcj/81095.html
dcj,81092,朱庇特,朱庇特,五星天子图鉴 / 五星火属性 / 朱庇特,avatars_wiki/dcj_81092.png,https://cdnimg-v2.gamekee.com/images/www/1624888481613_29193904.png,https://www.gamekee.com/dcj/81092.html
dcj,595384,忍者琪隆,忍者琪隆,五星天子图鉴 / 五星水属性 / 忍者琪隆,avatars_wiki/dcj_595384.png,https://cdnimg.gamekee.com/wiki2.0/images/w_128/h_128/1164/56174/2023/6/20/754157.png,https://www.gamekee.com/dcj/595384.html
dcj,579477,埃尔墨斯,埃尔墨斯,五星天子图鉴 / 五星火属性 / 埃尔墨斯,avatars_wiki/dcj_579477.png,https://cdnimg.gamekee.com/wiki2.0/images/w_75/h_76/1164/56174/2022/11/24/908870.png,https://www.gamekee.com/dcj/579477.html
dcj,589711,薄荷,薄荷,五星天子图鉴 / 五星水属性 / 薄荷,avatars_wiki/dcj_589711.png,https://cdnimg.gamekee.com/wiki2.0/images/w_114/h_119/1164/56174/2023/3/27/792853.png,https://www.gamekee.com/dcj/589711.html
dcj,591393,芙蕾雅,芙蕾雅,五星天子图鉴 / 五星水属性 / 芙蕾雅,avatars_wiki/dcj_591393.png,https://cdnimg.gamekee.com/wiki2.0/images/w_60/h_61/1164/56174/2023/4/25/252980.png,https://www.gamekee.com/dcj/591393.html
dcj,586061,毗卢婆,毗卢婆,五星天子图鉴 / 五星水属性 / 毗卢婆,avatars_wiki/dcj_586061.png,https://cdnimg-v2.gamekee.com/wiki2.0/images/w_1544/h_6919/1164/63428/2023/2/3/675229.png,https://www.gamekee.com/dcj/586061.html
dcj,580264,梦神,八方梦神,五星天子图鉴 / 五星水属性 / 梦神,avatars_wiki/dcj_580264.png,https://cdnimg.gamekee.com/wiki2.0/images/w_67/h_64/1164/56174/2023/0/5/829518.png,https://www.gamekee.com/dcj/580264.html
dcj,578917,水AI,阿里尔    水属百分比6连刀,五星天子图鉴 / 五星水属性 / 水AI,avatars_wiki/dcj_578917.png,https://cdnimg.gamekee.com/wiki2.0/images/w_340/h_357/1164/56174/2022/11/15/782489.png,https://www.gamekee.com/dcj/578917.html
dcj,165688,牡丹,牡丹,五星天子图鉴 / 五星水属性 / 牡丹,avatars_wiki/dcj_165688.png,https://cdnimg.gamekee.com/wiki2.0/images/w_31/h_47/1164/176744/2022/7/24/955958.png,https://www.gamekee.com/dcj/165688.html
dcj,162026,尊主 卡纳洛阿,尊主 卡纳洛阿,五星天子图鉴 / 五星水属性 / 尊主 卡纳洛阿,avatars_wiki/dcj_162026.png,https://cdnimg-v2.gamekee.com/wiki2.0/images/w_582/h_264/1164/176744/2022/6/13/749424.png,https://www.gamekee.com/dcj/162026.html
dcj,162285,牛角妹,牛角妹,五星天子图鉴 / 五星水属性 / 牛角妹,avatars_wiki/dcj_162285.png,https://cdnimg-v2.gamekee.com/wiki2.0/images/w_1012/h_443/1164/176744/2022/6/15/861019.png,https://www.gamekee.com/dcj/162285.html
dcj,162170,传奇,传奇,五星天子图鉴 / 五星水属性 / 传奇,avatars_wiki/dcj_162170.png,https://cdnimg-v2.gamekee.com/wiki2.0/images/w_575/h_366/1164/176744/2022/6/14/570371.png,https://www.gamekee.com/dcj/162170.html
dcj,578943,伊比法尼科尔,伊比法尼科尔,五星天子图鉴 / 五星水属性 / 伊比法尼科尔,avatars_wiki/dcj_578943.png,https://cdnimg.gamekee.com/wiki2.0/images/w_57/h_60/1164/56174/2022/11/17/122795.png,https://www.gamekee.com/dcj/578943.html
dcj,90915,叶子,叶子,五星天子图鉴 / 五星水属性 / 叶子,avatars_wiki/dcj_90915.png,https://cdnimg-v2.gamekee.com/images/www/1635513094229_86690300.png,https://www.gamekee.com/dcj/90915.html
dcj,91897,杜鹃花,杜鹃花,五星天子图鉴 / 五星水属性 / 杜鹃花,avatars_wiki/dcj_91897.png,https://cdnimg-v2.gamekee.com/images/www/1636617313830_66621801.png,https://www.gamekee.com/dcj/91897.html
dcj,86922,图兰,图兰,五星天子图鉴 / 五星水属性 / 图兰,avatars_wiki/dcj_86922.png,https://cdnimg-v2.gamekee.com/images/www/1629976111955_65829414.png,https://www.gamekee.com/dcj/86922.html
dcj,85563,库巴巴,库巴巴,五星天子图鉴 / 五星水属性 / 库巴巴,avatars_wiki/dcj_85563.png,https://cdnimg-v2.gamekee.com/images/www/1628760389831_32683035.png,https://www.gamekee.com/dcj/85563.html
dcj,578954,阿罗汉,阿罗汉,五星天子图鉴 / 五星水属性 / 阿罗汉,avatars_wiki/dcj_578954.png,https://cdnimg.gamekee.com/wiki2.0/images/w_73/h_75/1164/56174/2022/11/17/627507.png,https://www.gamekee.com/dcj/578954.html
dcj,578951,梅西耶,救国的新星梅西耶,五星天子图鉴 / 五星水属性 / 梅西耶,avatars_wiki/dcj_578951.png,https://cdnimg.gamekee.com/wiki2.0/images/w_77/h_77/1164/56174/2022/11/17/737190.png,https://www.gamekee.com/dcj/578951.html
dcj,81042,河流艾尔,河流艾尔,五星天子图鉴 / 五星水属性 / 河流艾尔,avatars_wiki/dcj_81042.png,https://cdnimg-v2.gamekee.com/images/www/1624370306497_21927937.png,https://www.gamekee.com/dcj/81042.html
dcj,81055,轻飘飘 提奥法诺,轻飘飘 提奥法诺,五星天子图鉴 / 五星水属性 / 轻飘飘 提奥法诺,avatars_wiki/dcj_81055.png,https://cdnimg.gamekee.com/images/www/1624372096031_45967447.png,https://www.gamekee.com/dcj/81055.html
dcj,81056,加油你的 捏普努,加油你的 捏普努,五星天子图鉴 / 五星水属性 / 加油你的 捏普努,avatars_wiki/dcj_81056.png,https://cdnimg-v2.gamekee.com/images/www/1624372767275_65033933.png,https://www.gamekee.com/dcj/81056.html
dcj,578930,李施美（师妹）,李施美,五星天子图鉴 / 五星水属性 / 李施美（师妹）,avatars_wiki/dcj_578930.png,https://cdnimg-v2.gamekee.com/wiki2.0/images/1164/63428/2022/3/18/149359.png,https://www.gamekee.com/dcj/578930.html
dcj,578922,拉姆（限定）,拉姆,五星天子图鉴 / 五星水属性 / 拉姆（限定）,avatars_wiki/dcj_578922.png,https://cdnimg-v2.gamekee.com/wiki2.0/images/w_1544/h_8706/1164/63428/2022/9/16/231532.png,https://www.gamekee.com/dcj/578922.html
dcj,578923,巴里,巴里,五星天子图鉴 / 五星水属性 / 巴里,avatars_wiki/dcj_578923.png,https://cdnimg-v2.gamekee.com/wiki2.0/images/w_1544/h_5946/1164/63428/2022/9/16/924834.png,https://www.gamekee.com/dcj/578923.html
dcj,81058,冰刃 尤弥尔,冰刃 尤弥尔,五星天子图鉴 / 五星水属性 / 冰刃 尤弥尔,avatars_wiki/dcj_81058.png,https://cdnimg-v2.gamekee.com/images/www/1624447951775_42846057.png,https://www.gamekee.com/dcj/81058.html
dcj,81057,贪婪 プロケル,贪婪 布洛克鲁,五星天子图鉴 / 五星水属性 / 贪婪 プロケル,avatars_wiki/dcj_81057.png,https://cdnimg-v2.gamekee.com/images/www/1624373356604_31213728.png,https://www.gamekee.com/dcj/81057.html
dcj,81202,尼尔提,尼鲁提,五星天子图鉴 / 五星水属性 / 尼尔提,avatars_wiki/dcj_81202.png,https://cdnimg.gamekee.com/images/www/1624449695279_57507623.png,https://www.gamekee.com/dcj/81202.html
dcj,81204,墨丘利,墨丘利,五星天子图鉴 / 五星水属性 / 墨丘利,avatars_wiki/dcj_81204.png,https://cdnimg-v2.gamekee.com/images/www/1624450691282_20174950.png,https://www.gamekee.com/dcj/81204.html
dcj,81206,无法无天 哈比,无法无天 哈比,五星天子图鉴 / 五星水属性 / 无法无天 哈比,avatars_wiki/dcj_81206.png,https://cdnimg-v2.gamekee.com/images/www/1624451856404_88277268.png,https://www.gamekee.com/dcj/81206.html
dcj,81205,驱魔师博鲁巴,驱魔师博鲁巴,五星天子图鉴 / 五星水属性 / 驱魔师博鲁巴,avatars_wiki/dcj_81205.png,https://cdnimg-v2.gamekee.com/images/www/1624451429707_39102838.png,https://www.gamekee.com/dcj/81205.html
dcj,81207,温柔 雷欧,温柔 雷欧,五星天子图鉴 / 五星水属性 / 温柔 雷欧,avatars_wiki/dcj_81207.png,https://cdnimg-v2.gamekee.com/images/www/1624452383481_81746926.png,https://www.gamekee.com/dcj/81207.html
dcj,81208,可爱 爱洛斯,可爱 爱洛斯,五星天子图鉴 / 五星水属性 / 可爱 爱洛斯,avatars_wiki/dcj_81208.png,https://cdnimg-v2.gamekee.com/images/www/1624452858500_57233610.png,https://www.gamekee.com/dcj/81208.html
dcj,81472,巴凯特,欧洛斯,五星天子图鉴 / 五星水属性 / 巴凯特,avatars_wiki/dcj_81472.png,https://cdnimg.gamekee.com/images/www/1624876225939_14223270.png,https://www.gamekee.com/dcj/81472.html
dcj,81209,炼金术士 梅托塞拉,炼金术士 梅托塞拉,五星天子图鉴 / 五星水属性 / 炼金术士 梅托塞拉,avatars_wiki/dcj_81209.png,https://cdnimg-v2.gamekee.com/images/www/1624453449672_42210860.png,https://www.gamekee.com/dcj/81209.html
dcj,81471,塞露凯特,塞露凯特,五星天子图鉴 / 五星水属性 / 塞露凯特,avatars_wiki/dcj_81471.png,https://cdnimg-v2.gamekee.com/images/www/1624875627031_22869882.png,https://www.gamekee.com/dcj/81471.html
dcj,81473,吉尔提尼,吉尔提尼,五星天子图鉴 / 五星水属性 / 吉尔提尼,avatars_wiki/dcj_81473.png,https://cdnimg-v2.gamekee.com/images/www/1624876984230_25106095.png,https://www.gamekee.com/dcj/81473.html
dcj,81474,琳,琳,五星天子图鉴 / 五星水属性 / 琳,avatars_wiki/dcj_81474.png,https://cdnimg-v2.gamekee.com/images/www/1624877647498_36332961.png,https://www.gamekee.com/dcj/81474.html
dcj,81475,提丝贝,提丝贝,五星天子图鉴 / 五星水属性 / 提丝贝,avatars_wiki/dcj_81475.png,https://cdnimg.gamekee.com/images/www/1624883398364_48715900.png,https://www.gamekee.com/dcj/81475.html
dcj,83352,玛克特（限定）,玛克特,五星天子图鉴 / 五星水属性 / 玛克特（限定）,avatars_wiki/dcj_83352.png,https://cdnimg-v2.gamekee.com/images/www/1626687700272_33006788.png,https://www.gamekee.com/dcj/83352.html
dcj,81203,卡卡,卡卡,五星天子图鉴 / 五星水属性 / 卡卡,avatars_wiki/dcj_81203.png,https://cdnimg-v2.gamekee.com/images/www/1624450343373_81043472.png,https://www.gamekee.com/dcj/81203.html
dcj,81477,比利,比利,五星天子图鉴 / 五星水属性 / 比利,avatars_wiki/dcj_81477.png,https://cdnimg-v2.gamekee.com/images/www/1624885239332_44615428.png,https://www.gamekee.com/dcj/81477.html
